test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll
1076,0,1,-7.125000,-1.200158,-1.172648,1.277084,19.317326,-121.949890
1077,0,1,-6.062500,-1.196056,-1.172648,1.277084,19.317326,-121.949890
1078,0,1,-11.000000,-1.215119,-1.172648,1.277084,19.317326,-121.949890
1079,0,1,-4.687500,-1.190747,-1.172648,1.277084,19.317326,-121.949890
1080,0,1,-4.875000,-1.191471,-1.172648,1.277084,19.317326,-121.949890
1081,0,1,-5.250000,-1.192918,-1.172648,1.277084,19.317326,-121.949890
1082,0,1,0.625000,-1.170235,-1.172648,1.277084,19.317326,-121.949890
1083,0,1,-6.437500,-1.197503,-1.172648,1.277084,19.317326,-121.949890
1084,0,1,-10.125000,-1.211741,-1.172648,1.277084,19.317326,-121.949890
1085,0,1,-1.375000,-1.177957,-1.172648,1.277084,19.317326,-121.949890
1086,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
1087,0,1,-4.062500,-1.188334,-1.172648,1.277084,19.317326,-121.949890
1088,0,1,-8.000000,-1.203536,-1.172648,1.277084,19.317326,-121.949890
1089,0,1,-7.625000,-1.202088,-1.172648,1.277084,19.317326,-121.949890
1090,0,1,-12.187500,-1.219704,-1.172648,1.277084,19.317326,-121.949890
1091,0,1,-2.000000,-1.180370,-1.172648,1.277084,19.317326,-121.949890
1092,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
1093,0,1,-4.625000,-1.190505,-1.172648,1.277084,19.317326,-121.949890
1094,0,1,-10.000000,-1.211258,-1.172648,1.277084,19.317326,-121.949890
1095,0,1,-5.437500,-1.193642,-1.172648,1.277084,19.317326,-121.949890
1096,0,1,-10.562500,-1.213430,-1.172648,1.277084,19.317326,-121.949890
1097,0,1,-4.125000,-1.188575,-1.172648,1.277084,19.317326,-121.949890
1098,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
1099,0,1,-1.250000,-1.177474,-1.172648,1.277084,19.317326,-121.949890
1100,0,1,-9.250000,-1.208362,-1.172648,1.277084,19.317326,-121.949890
1101,0,1,-6.750000,-1.198710,-1.172648,1.277084,19.317326,-121.949890
1102,0,1,0.250000,-1.171683,-1.172648,1.277084,19.317326,-121.949890
1103,0,1,-4.875000,-1.191471,-1.172648,1.277084,19.317326,-121.949890
1104,0,1,-6.250000,-1.196779,-1.172648,1.277084,19.317326,-121.949890
1105,0,1,-6.250000,-1.196779,-1.172648,1.277084,19.317326,-121.949890
1106,0,1,-4.250000,-1.189057,-1.172648,1.277084,19.317326,-121.949890
1107,0,1,-4.625000,-1.190505,-1.172648,1.277084,19.317326,-121.949890
1108,0,1,-2.125000,-1.180853,-1.172648,1.277084,19.317326,-121.949890
1109,0,1,-2.500000,-1.182301,-1.172648,1.277084,19.317326,-121.949890
1110,0,1,-7.625000,-1.202088,-1.172648,1.277084,19.317326,-121.949890
1111,0,1,-10.375000,-1.212706,-1.172648,1.277084,19.317326,-121.949890
1112,0,1,-9.250000,-1.208362,-1.172648,1.277084,19.317326,-121.949890
1113,0,1,0.875000,-1.169270,-1.172648,1.277084,19.317326,-121.949890
1114,0,1,0.875000,-1.169270,-1.172648,1.277084,19.317326,-121.949890
1115,0,1,0.500000,-1.170718,-1.172648,1.277084,19.317326,-121.949890
1116,0,1,-0.750000,-1.175544,-1.172648,1.277084,19.317326,-121.949890
1117,0,1,-4.187500,-1.188816,-1.172648,1.277084,19.317326,-121.949890
1118,0,1,-3.375000,-1.185679,-1.172648,1.277084,19.317326,-121.949890
1119,0,1,-0.062500,-1.172889,-1.172648,1.277084,19.317326,-121.949890
1120,0,1,-0.312500,-1.173855,-1.172648,1.277084,19.317326,-121.949890
1121,0,1,-1.625000,-1.178922,-1.172648,1.277084,19.317326,-121.949890
1122,0,1,-2.437500,-1.182059,-1.172648,1.277084,19.317326,-121.949890
1123,0,1,-1.437500,-1.178198,-1.172648,1.277084,19.317326,-121.949890
1124,0,1,5.250000,-1.152378,-1.172648,1.277084,19.317326,-121.949890
1125,0,1,5.125000,-1.152861,-1.172648,1.277084,19.317326,-121.949890
1126,0,1,5.187500,-1.152619,-1.172648,1.277084,19.317326,-121.949890
1127,0,1,1.375000,-1.167339,-1.172648,1.277084,19.317326,-121.949890
1128,0,1,3.312500,-1.159859,-1.172648,1.277084,19.317326,-121.949890
1129,0,1,-10.375000,-1.212706,-1.172648,1.277084,19.317326,-121.949890
1130,0,1,-8.812500,-1.206673,-1.172648,1.277084,19.317326,-121.949890
1131,0,1,-10.937500,-1.214878,-1.172648,1.277084,19.317326,-121.949890
1132,0,1,-9.000000,-1.207397,-1.172648,1.277084,19.317326,-121.949890
1133,0,1,-8.250000,-1.204502,-1.172648,1.277084,19.317326,-121.949890
1134,0,1,-7.937500,-1.203295,-1.172648,1.277084,19.317326,-121.949890
1135,0,1,-7.250000,-1.200640,-1.172648,1.277084,19.317326,-121.949890
1136,0,1,-7.812500,-1.202812,-1.172648,1.277084,19.317326,-121.949890
1137,0,1,-9.375000,-1.208845,-1.172648,1.277084,19.317326,-121.949890
1138,0,1,-5.000000,-1.191953,-1.172648,1.277084,19.317326,-121.949890
1139,0,1,-5.625000,-1.194366,-1.172648,1.277084,19.317326,-121.949890
1140,0,1,-7.062500,-1.199916,-1.172648,1.277084,19.317326,-121.949890
1141,0,1,-9.312500,-1.208604,-1.172648,1.277084,19.317326,-121.949890
1142,0,1,-10.062500,-1.211500,-1.172648,1.277084,19.317326,-121.949890
1143,0,1,-9.062500,-1.207639,-1.172648,1.277084,19.317326,-121.949890
1144,0,1,-8.625000,-1.205949,-1.172648,1.277084,19.317326,-121.949890
1145,0,1,-10.625000,-1.213671,-1.172648,1.277084,19.317326,-121.949890
1146,0,1,-7.937500,-1.203295,-1.172648,1.277084,19.317326,-121.949890
1147,0,1,-8.250000,-1.204502,-1.172648,1.277084,19.317326,-121.949890
1148,0,1,-7.187500,-1.200399,-1.172648,1.277084,19.317326,-121.949890
1149,0,1,-9.375000,-1.208845,-1.172648,1.277084,19.317326,-121.949890
1150,0,1,-7.625000,-1.202088,-1.172648,1.277084,19.317326,-121.949890
1151,0,1,-8.562500,-1.205708,-1.172648,1.277084,19.317326,-121.949890
1152,0,1,-5.312500,-1.193160,-1.172648,1.277084,19.317326,-121.949890
1153,0,1,-7.312500,-1.200882,-1.172648,1.277084,19.317326,-121.949890
1154,0,1,-7.500000,-1.201606,-1.172648,1.277084,19.317326,-121.949890
1155,0,1,-8.375000,-1.204984,-1.172648,1.277084,19.317326,-121.949890
1156,0,1,-8.250000,-1.204502,-1.172648,1.277084,19.317326,-121.949890
1157,0,1,-11.187500,-1.215843,-1.172648,1.277084,19.317326,-121.949890
1158,0,1,-10.687500,-1.213913,-1.172648,1.277084,19.317326,-121.949890
1159,0,1,-12.937500,-1.222600,-1.172648,1.277084,19.317326,-121.949890
1160,0,1,-10.312500,-1.212465,-1.172648,1.277084,19.317326,-121.949890
1161,0,1,-9.312500,-1.208604,-1.172648,1.277084,19.317326,-121.949890
1162,0,1,-8.437500,-1.205225,-1.172648,1.277084,19.317326,-121.949890
1163,0,1,-11.062500,-1.215361,-1.172648,1.277084,19.317326,-121.949890
1164,0,1,-10.312500,-1.212465,-1.172648,1.277084,19.317326,-121.949890
1165,0,1,-10.312500,-1.212465,-1.172648,1.277084,19.317326,-121.949890
1166,0,1,-5.375000,-1.193401,-1.172648,1.277084,19.317326,-121.949890
1167,0,1,-7.562500,-1.201847,-1.172648,1.277084,19.317326,-121.949890
1168,0,1,-8.375000,-1.204984,-1.172648,1.277084,19.317326,-121.949890
1169,0,1,-10.625000,-1.213671,-1.172648,1.277084,19.317326,-121.949890
1170,0,1,-10.937500,-1.214878,-1.172648,1.277084,19.317326,-121.949890
1171,0,1,-11.968750,-1.218860,-1.172648,1.277084,19.317326,-121.949890
1172,0,1,-11.468750,-1.216929,-1.172648,1.277084,19.317326,-121.949890
1173,0,1,-13.031250,-1.222962,-1.172648,1.277084,19.317326,-121.949890
1174,0,1,-11.000000,-1.215119,-1.172648,1.277084,19.317326,-121.949890
1175,0,1,-10.781250,-1.214275,-1.172648,1.277084,19.317326,-121.949890
1176,0,1,-10.156250,-1.211861,-1.172648,1.277084,19.317326,-121.949890
1177,0,1,-10.562500,-1.213430,-1.172648,1.277084,19.317326,-121.949890
1178,0,1,-11.125000,-1.215602,-1.172648,1.277084,19.317326,-121.949890
1179,0,1,-10.125000,-1.211741,-1.172648,1.277084,19.317326,-121.949890
1180,0,1,-6.562500,-1.197986,-1.172648,1.277084,19.317326,-121.949890
1181,0,1,-8.875000,-1.206915,-1.172648,1.277084,19.317326,-121.949890
1182,0,1,-8.875000,-1.206915,-1.172648,1.277084,19.317326,-121.949890
1183,0,1,-11.531250,-1.217170,-1.172648,1.277084,19.317326,-121.949890
1184,0,1,-11.937500,-1.218739,-1.172648,1.277084,19.317326,-121.949890
1185,0,1,-3.250000,-1.185196,-1.172648,1.277084,19.317326,-121.949890
1186,0,1,-3.875000,-1.187610,-1.172648,1.277084,19.317326,-121.949890
1187,0,1,-4.437500,-1.189781,-1.172648,1.277084,19.317326,-121.949890
1188,0,1,-1.625000,-1.178922,-1.172648,1.277084,19.317326,-121.949890
1189,0,1,-1.625000,-1.178922,-1.172648,1.277084,19.317326,-121.949890
1190,0,1,-5.562500,-1.194125,-1.172648,1.277084,19.317326,-121.949890
1191,0,1,-1.125000,-1.176992,-1.172648,1.277084,19.317326,-121.949890
1192,0,1,-8.312500,-1.204743,-1.172648,1.277084,19.317326,-121.949890
1193,0,1,-1.000000,-1.176509,-1.172648,1.277084,19.317326,-121.949890
1194,0,1,0.250000,-1.171683,-1.172648,1.277084,19.317326,-121.949890
1195,0,1,-4.500000,-1.190023,-1.172648,1.277084,19.317326,-121.949890
1196,0,1,-7.000000,-1.199675,-1.172648,1.277084,19.317326,-121.949890
1197,0,1,-4.312500,-1.189299,-1.172648,1.277084,19.317326,-121.949890
1198,0,1,-8.062500,-1.203778,-1.172648,1.277084,19.317326,-121.949890
1199,0,1,-1.125000,-1.176992,-1.172648,1.277084,19.317326,-121.949890
1200,0,1,-1.125000,-1.176992,-1.172648,1.277084,19.317326,-121.949890
1201,0,1,-0.750000,-1.175544,-1.172648,1.277084,19.317326,-121.949890
1202,0,1,-4.000000,-1.188092,-1.172648,1.277084,19.317326,-121.949890
1203,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
1204,0,1,-6.937500,-1.199434,-1.172648,1.277084,19.317326,-121.949890
1205,0,1,-8.062500,-1.203778,-1.172648,1.277084,19.317326,-121.949890
1206,0,1,-6.875000,-1.199193,-1.172648,1.277084,19.317326,-121.949890
1207,0,1,-13.500000,-1.224772,-1.172648,1.277084,19.317326,-121.949890
1208,0,1,-3.750000,-1.187127,-1.172648,1.277084,19.317326,-121.949890
1209,0,1,-5.875000,-1.195332,-1.172648,1.277084,19.317326,-121.949890
1210,0,1,-11.125000,-1.215602,-1.172648,1.277084,19.317326,-121.949890
1211,0,1,-12.375000,-1.220428,-1.172648,1.277084,19.317326,-121.949890
1212,0,1,-12.437500,-1.220669,-1.172648,1.277084,19.317326,-121.949890
1213,0,1,-11.375000,-1.216567,-1.172648,1.277084,19.317326,-121.949890
1214,0,1,-9.625000,-1.209810,-1.172648,1.277084,19.317326,-121.949890
1215,0,1,-5.625000,-1.194366,-1.172648,1.277084,19.317326,-121.949890
1216,0,1,-2.875000,-1.183749,-1.172648,1.277084,19.317326,-121.949890
1217,0,1,-12.500000,-1.220911,-1.172648,1.277084,19.317326,-121.949890
1218,0,1,-10.312500,-1.212465,-1.172648,1.277084,19.317326,-121.949890
1219,0,1,-10.125000,-1.211741,-1.172648,1.277084,19.317326,-121.949890
1220,0,1,-6.000000,-1.195814,-1.172648,1.277084,19.317326,-121.949890
1221,0,1,-5.625000,-1.194366,-1.172648,1.277084,19.317326,-121.949890
1222,0,1,-5.000000,-1.191953,-1.172648,1.277084,19.317326,-121.949890
1223,0,1,-2.875000,-1.183749,-1.172648,1.277084,19.317326,-121.949890
1224,0,1,-6.437500,-1.197503,-1.172648,1.277084,19.317326,-121.949890
1225,0,1,-6.062500,-1.196056,-1.172648,1.277084,19.317326,-121.949890
1226,0,1,-3.000000,-1.184231,-1.172648,1.277084,19.317326,-121.949890
1227,0,1,-4.500000,-1.190023,-1.172648,1.277084,19.317326,-121.949890
1228,0,1,-6.687500,-1.198469,-1.172648,1.277084,19.317326,-121.949890
1229,0,1,-3.750000,-1.187127,-1.172648,1.277084,19.317326,-121.949890
1230,0,1,-6.062500,-1.196056,-1.172648,1.277084,19.317326,-121.949890
1231,0,1,-3.000000,-1.184231,-1.172648,1.277084,19.317326,-121.949890
1232,0,1,-1.250000,-1.177474,-1.172648,1.277084,19.317326,-121.949890
1233,0,1,-1.500000,-1.178440,-1.172648,1.277084,19.317326,-121.949890
1234,0,1,-3.625000,-1.186644,-1.172648,1.277084,19.317326,-121.949890
1235,0,1,-3.875000,-1.187610,-1.172648,1.277084,19.317326,-121.949890
1236,0,1,-6.000000,-1.195814,-1.172648,1.277084,19.317326,-121.949890
1237,0,1,-5.500000,-1.193884,-1.172648,1.277084,19.317326,-121.949890
1238,0,1,-1.750000,-1.179405,-1.172648,1.277084,19.317326,-121.949890
1239,0,1,-1.250000,-1.177474,-1.172648,1.277084,19.317326,-121.949890
1240,0,1,0.375000,-1.171200,-1.172648,1.277084,19.317326,-121.949890
1241,0,1,-0.125000,-1.173131,-1.172648,1.277084,19.317326,-121.949890
1242,0,1,-1.125000,-1.176992,-1.172648,1.277084,19.317326,-121.949890
1243,0,1,-6.000000,-1.195814,-1.172648,1.277084,19.317326,-121.949890
1244,0,1,-5.062500,-1.192195,-1.172648,1.277084,19.317326,-121.949890
1245,0,1,-4.625000,-1.190505,-1.172648,1.277084,19.317326,-121.949890
1246,0,1,-10.250000,-1.212224,-1.172648,1.277084,19.317326,-121.949890
1247,0,1,-5.375000,-1.193401,-1.172648,1.277084,19.317326,-121.949890
1248,0,1,-8.937500,-1.207156,-1.172648,1.277084,19.317326,-121.949890
1249,0,1,-8.812500,-1.206673,-1.172648,1.277084,19.317326,-121.949890
1250,0,1,-9.125000,-1.207880,-1.172648,1.277084,19.317326,-121.949890
1251,0,1,-8.437500,-1.205225,-1.172648,1.277084,19.317326,-121.949890
1252,0,1,-10.375000,-1.212706,-1.172648,1.277084,19.317326,-121.949890
1253,0,1,-1.875000,-1.179888,-1.172648,1.277084,19.317326,-121.949890
1254,0,1,-14.250000,-1.227667,-1.172648,1.277084,19.317326,-121.949890
1255,0,1,-7.312500,-1.200882,-1.172648,1.277084,19.317326,-121.949890
1256,0,1,-8.125000,-1.204019,-1.172648,1.277084,19.317326,-121.949890
1257,0,1,-4.500000,-1.190023,-1.172648,1.277084,19.317326,-121.949890
1258,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
1259,0,1,-7.937500,-1.203295,-1.172648,1.277084,19.317326,-121.949890
1260,0,1,-10.937500,-1.214878,-1.172648,1.277084,19.317326,-121.949890
1261,0,1,-8.750000,-1.206432,-1.172648,1.277084,19.317326,-121.949890
1262,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
1263,0,1,-3.812500,-1.187368,-1.172648,1.277084,19.317326,-121.949890
1264,0,1,-1.000000,-1.176509,-1.172648,1.277084,19.317326,-121.949890
1265,0,1,0.125000,-1.172166,-1.172648,1.277084,19.317326,-121.949890
1266,0,1,-4.250000,-1.189057,-1.172648,1.277084,19.317326,-121.949890
1267,0,1,-0.750000,-1.175544,-1.172648,1.277084,19.317326,-121.949890
1268,0,1,3.500000,-1.159135,-1.172648,1.277084,19.317326,-121.949890
1269,0,1,-5.812500,-1.195090,-1.172648,1.277084,19.317326,-121.949890
1270,0,1,4.250000,-1.156239,-1.172648,1.277084,19.317326,-121.949890
1271,0,1,2.000000,-1.164926,-1.172648,1.277084,19.317326,-121.949890
1272,0,1,-2.750000,-1.183266,-1.172648,1.277084,19.317326,-121.949890
1273,0,1,-4.875000,-1.191471,-1.172648,1.277084,19.317326,-121.949890
1274,0,1,0.500000,-1.170718,-1.172648,1.277084,19.317326,-121.949890
1275,0,1,-5.437500,-1.193642,-1.172648,1.277084,19.317326,-121.949890
1276,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
1277,0,1,0.000000,-1.172648,-1.172648,1.277084,19.317326,-121.949890
1278,0,1,2.750000,-1.162030,-1.172648,1.277084,19.317326,-121.949890
1279,0,1,-3.187500,-1.184955,-1.172648,1.277084,19.317326,-121.949890
1280,0,1,-1.500000,-1.178440,-1.172648,1.277084,19.317326,-121.949890
1281,0,1,-4.875000,-1.191471,-1.172648,1.277084,19.317326,-121.949890
1282,0,1,-4.812500,-1.191229,-1.172648,1.277084,19.317326,-121.949890
1283,0,1,-5.625000,-1.194366,-1.172648,1.277084,19.317326,-121.949890
1284,0,1,-7.312500,-1.200882,-1.172648,1.277084,19.317326,-121.949890
1285,0,1,-7.687500,-1.202330,-1.172648,1.277084,19.317326,-121.949890
1286,0,1,-7.125000,-1.200158,-1.172648,1.277084,19.317326,-121.949890
1287,0,1,-8.968750,-1.207277,-1.172648,1.277084,19.317326,-121.949890
1288,0,1,-9.406250,-1.208966,-1.172648,1.277084,19.317326,-121.949890
1289,0,1,-9.375000,-1.208845,-1.172648,1.277084,19.317326,-121.949890
1290,0,1,-9.531250,-1.209448,-1.172648,1.277084,19.317326,-121.949890
1291,0,1,-10.156250,-1.211861,-1.172648,1.277084,19.317326,-121.949890
1292,0,1,-2.750000,-1.183266,-1.172648,1.277084,19.317326,-121.949890
1293,0,1,-1.875000,-1.179888,-1.172648,1.277084,19.317326,-121.949890
1294,0,1,-3.062500,-1.184473,-1.172648,1.277084,19.317326,-121.949890
1295,0,1,-0.375000,-1.174096,-1.172648,1.277084,19.317326,-121.949890
1296,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
1297,0,1,-2.000000,-1.180370,-1.172648,1.277084,19.317326,-121.949890
1298,0,1,-1.875000,-1.179888,-1.172648,1.277084,19.317326,-121.949890
1299,0,1,-1.125000,-1.176992,-1.172648,1.277084,19.317326,-121.949890
1300,0,1,-2.062500,-1.180611,-1.172648,1.277084,19.317326,-121.949890
1301,0,1,-2.312500,-1.181577,-1.172648,1.277084,19.317326,-121.949890
1302,0,1,-2.625000,-1.182783,-1.172648,1.277084,19.317326,-121.949890
1303,0,1,-7.250000,-1.200640,-1.172648,1.277084,19.317326,-121.949890
1304,0,1,-4.125000,-1.188575,-1.172648,1.277084,19.317326,-121.949890
1305,0,1,-6.437500,-1.197503,-1.172648,1.277084,19.317326,-121.949890
1306,0,1,-8.062500,-1.203778,-1.172648,1.277084,19.317326,-121.949890
1307,0,1,-9.187500,-1.208121,-1.172648,1.277084,19.317326,-121.949890
1308,0,1,-7.250000,-1.200640,-1.172648,1.277084,19.317326,-121.949890
1309,0,1,-7.812500,-1.202812,-1.172648,1.277084,19.317326,-121.949890
1310,0,1,-3.000000,-1.184231,-1.172648,1.277084,19.317326,-121.949890
1311,0,1,-6.750000,-1.198710,-1.172648,1.277084,19.317326,-121.949890
1312,0,1,-5.187500,-1.192677,-1.172648,1.277084,19.317326,-121.949890
1313,0,1,-7.875000,-1.203054,-1.172648,1.277084,19.317326,-121.949890
1314,0,1,-3.687500,-1.186886,-1.172648,1.277084,19.317326,-121.949890
1315,0,1,-5.062500,-1.192195,-1.172648,1.277084,19.317326,-121.949890
1316,0,1,-7.062500,-1.199916,-1.172648,1.277084,19.317326,-121.949890
1317,0,1,-8.187500,-1.204260,-1.172648,1.277084,19.317326,-121.949890
1318,0,1,-7.125000,-1.200158,-1.172648,1.277084,19.317326,-121.949890
1319,0,1,-3.625000,-1.186644,-1.172648,1.277084,19.317326,-121.949890
1320,0,1,-3.187500,-1.184955,-1.172648,1.277084,19.317326,-121.949890
1321,0,1,-6.500000,-1.197745,-1.172648,1.277084,19.317326,-121.949890
1322,0,1,-1.437500,-1.178198,-1.172648,1.277084,19.317326,-121.949890
1323,0,1,-4.937500,-1.191712,-1.172648,1.277084,19.317326,-121.949890
1324,0,1,-6.687500,-1.198469,-1.172648,1.277084,19.317326,-121.949890
1325,0,1,-5.062500,-1.192195,-1.172648,1.277084,19.317326,-121.949890
1326,0,1,-5.812500,-1.195090,-1.172648,1.277084,19.317326,-121.949890
1327,0,1,-6.687500,-1.198469,-1.172648,1.277084,19.317326,-121.949890
1328,0,1,0.500000,-1.170718,-1.172648,1.277084,19.317326,-121.949890
1329,0,1,-2.500000,-1.182301,-1.172648,1.277084,19.317326,-121.949890
1330,0,1,-1.750000,-1.179405,-1.172648,1.277084,19.317326,-121.949890
1331,0,1,-4.500000,-1.190023,-1.172648,1.277084,19.317326,-121.949890
1332,0,1,-0.750000,-1.175544,-1.172648,1.277084,19.317326,-121.949890
1333,0,1,-2.562500,-1.182542,-1.172648,1.277084,19.317326,-121.949890
1334,0,1,-4.687500,-1.190747,-1.172648,1.277084,19.317326,-121.949890
1335,0,1,-7.437500,-1.201364,-1.172648,1.277084,19.317326,-121.949890
1336,0,1,-5.312500,-1.193160,-1.172648,1.277084,19.317326,-121.949890
1337,0,1,-11.187500,-1.215843,-1.172648,1.277084,19.317326,-121.949890
1338,0,1,-10.937500,-1.214878,-1.172648,1.277084,19.317326,-121.949890
1339,0,1,-11.812500,-1.218256,-1.172648,1.277084,19.317326,-121.949890
1340,0,1,-8.937500,-1.207156,-1.172648,1.277084,19.317326,-121.949890
1341,0,1,-9.250000,-1.208362,-1.172648,1.277084,19.317326,-121.949890
1342,0,1,-7.812500,-1.202812,-1.172648,1.277084,19.317326,-121.949890
1343,0,1,-11.875000,-1.218498,-1.172648,1.277084,19.317326,-121.949890
1344,0,1,-9.750000,-1.210293,-1.172648,1.277084,19.317326,-121.949890
1345,0,1,-10.437500,-1.212947,-1.172648,1.277084,19.317326,-121.949890
1346,0,1,-6.875000,-1.199193,-1.172648,1.277084,19.317326,-121.949890
1347,0,1,-8.625000,-1.205949,-1.172648,1.277084,19.317326,-121.949890
1348,0,1,-8.937500,-1.207156,-1.172648,1.277084,19.317326,-121.949890
1349,0,1,-12.375000,-1.220428,-1.172648,1.277084,19.317326,-121.949890
1350,0,1,-11.875000,-1.218498,-1.172648,1.277084,19.317326,-121.949890
1351,0,1,-14.718750,-1.229477,-1.172648,1.277084,19.317326,-121.949890
1352,0,1,-4.500000,-1.190023,-1.172648,1.277084,19.317326,-121.949890
1353,0,1,-5.000000,-1.191953,-1.172648,1.277084,19.317326,-121.949890
1354,0,1,-11.000000,-1.215119,-1.172648,1.277084,19.317326,-121.949890
1355,0,1,-12.437500,-1.220669,-1.172648,1.277084,19.317326,-121.949890
1356,0,1,-10.437500,-1.212947,-1.172648,1.277084,19.317326,-121.949890
1357,0,1,-13.562500,-1.225013,-1.172648,1.277084,19.317326,-121.949890
1358,0,1,-9.562500,-1.209569,-1.172648,1.277084,19.317326,-121.949890
1359,0,1,-7.312500,-1.200882,-1.172648,1.277084,19.317326,-121.949890
1360,0,1,-2.625000,-1.182783,-1.172648,1.277084,19.317326,-121.949890
1361,0,1,-12.062500,-1.219222,-1.172648,1.277084,19.317326,-121.949890
1362,0,1,-10.437500,-1.212947,-1.172648,1.277084,19.317326,-121.949890
1363,0,1,-14.000000,-1.226702,-1.172648,1.277084,19.317326,-121.949890
1364,0,1,-13.125000,-1.223324,-1.172648,1.277084,19.317326,-121.949890
1365,0,1,-11.187500,-1.215843,-1.172648,1.277084,19.317326,-121.949890
1366,0,1,-8.625000,-1.205949,-1.172648,1.277084,19.317326,-121.949890
1367,0,1,-10.562500,-1.213430,-1.172648,1.277084,19.317326,-121.949890
1368,0,1,-14.500000,-1.228633,-1.172648,1.277084,19.317326,-121.949890
1369,0,1,-11.187500,-1.215843,-1.172648,1.277084,19.317326,-121.949890
1370,0,1,-12.750000,-1.221876,-1.172648,1.277084,19.317326,-121.949890
1371,0,1,-12.875000,-1.222359,-1.172648,1.277084,19.317326,-121.949890
1372,0,1,-9.125000,-1.207880,-1.172648,1.277084,19.317326,-121.949890
1373,0,1,-15.062500,-1.230805,-1.172648,1.277084,19.317326,-121.949890
1374,0,1,-11.562500,-1.217291,-1.172648,1.277084,19.317326,-121.949890
