test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll,entropy_at_site,native_ll_at_site,emb_cosine_dist_to_wt
1504,0,1,-5.1445312500,-0.2902240455,-0.270361,0.548814,6.583952,-156.706238,0.042395,-0.006462,
1505,0,1,-10.7050781250,-0.3116933405,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1506,0,1,-10.0878906250,-0.3093103766,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1507,0,1,-9.6005859375,-0.3074288964,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1508,0,1,-9.2500000000,-0.3060752749,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1509,0,1,-11.0937500000,-0.3131940067,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1510,0,1,-6.4335937500,-0.2952011228,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1511,0,1,-8.0412597656,-0.3014083207,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1512,0,1,-8.0437011719,-0.3014177680,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1513,0,1,-7.8403320312,-0.3006325364,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1514,0,1,-6.1679687500,-0.2941755354,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1515,0,1,-6.9565429688,-0.2972202301,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1516,0,1,-9.0419921875,-0.3052721620,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1517,0,1,-11.2871093750,-0.3139405847,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1518,0,1,-10.5214843750,-0.3109844923,-0.270361,0.548814,6.583952,-156.706238,0.062394,-0.007836,
1519,0,1,-9.9335937500,-0.3087146282,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1520,0,1,-5.9042968750,-0.2931575179,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1521,0,1,-5.7617187500,-0.2926070094,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1522,0,1,-6.2675781250,-0.2945601344,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1523,0,1,-3.1787109375,-0.2826340199,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1524,0,1,-6.8515625000,-0.2968149185,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1525,0,1,-4.5926513672,-0.2880932391,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1526,0,1,-6.6835937500,-0.2961663902,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1527,0,1,-4.6678466797,-0.2883835733,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1528,0,1,-5.9599609375,-0.2933724225,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1529,0,1,-5.3046875000,-0.2908424139,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1530,0,1,-3.0781250000,-0.2822456360,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1531,0,1,-4.8786621094,-0.2891975343,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1532,0,1,-5.6123046875,-0.2920301259,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1533,0,1,-4.3209228516,-0.2870441079,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1534,0,1,-3.9616699219,-0.2856570184,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1535,0,1,-3.6142578125,-0.2843156755,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1536,0,1,-8.1718750000,-0.3019126356,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1537,0,1,-6.5195312500,-0.2955329418,-0.270361,0.548814,6.583952,-156.706238,0.821538,-0.179947,
1538,0,1,-7.4531245232,-0.2991375327,-0.270361,0.548814,6.583952,-156.706238,1.824709,-0.848686,
1539,0,1,-5.7558593750,-0.2925843894,-0.270361,0.548814,6.583952,-156.706238,1.824709,-0.848686,
1540,0,1,-7.0878906250,-0.2977273762,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1541,0,1,-3.7558593750,-0.2848623991,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1542,0,1,-5.9746093750,-0.2934289873,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1543,0,1,-5.3339843750,-0.2909555435,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1544,0,1,-4.5249023438,-0.2878316641,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1545,0,1,-5.7666015625,-0.2926258743,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1546,0,1,-6.0439453125,-0.2936967015,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1547,0,1,-4.7500915527,-0.2887011170,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1548,0,1,-4.4206542969,-0.2874291539,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1549,0,1,-2.6914062500,-0.2807525396,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1550,0,1,-6.8984375000,-0.2969958782,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1551,0,1,-6.0009765625,-0.2935307920,-0.270361,0.548814,6.583952,-156.706238,0.807105,-0.179784,
1552,0,1,-4.6689453125,-0.2883878052,-0.270361,0.548814,6.583952,-156.706238,1.254175,-0.334793,
1553,0,1,-3.2358398438,-0.2828545868,-0.270361,0.548814,6.583952,-156.706238,1.254175,-0.334793,
1554,0,1,-2.5800781250,-0.2803227007,-0.270361,0.548814,6.583952,-156.706238,1.254175,-0.334793,
1555,0,1,-2.6826171875,-0.2807185948,-0.270361,0.548814,6.583952,-156.706238,1.254175,-0.334793,
1556,0,1,-6.7558593750,-0.2964453995,-0.270361,0.548814,6.583952,-156.706238,1.254175,-0.334793,
1557,0,1,-5.4042968750,-0.2912270129,-0.270361,0.548814,6.583952,-156.706238,1.254175,-0.334793,
1558,0,1,-8.8164062500,-0.3044011891,-0.270361,0.548814,6.583952,-156.706238,0.227210,-0.044382,
1559,0,1,-8.1015625000,-0.3016411662,-0.270361,0.548814,6.583952,-156.706238,0.227210,-0.044382,
1560,1,1,-6.2072753906,-0.2429056466,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1561,1,1,-12.9414062500,-0.2691084445,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1562,1,1,-8.7714843750,-0.2528831065,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1563,1,1,-9.5781250000,-0.2560217977,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1564,1,1,-7.2773437500,-0.2470693290,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1565,1,1,-7.8906250000,-0.2494556457,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1566,1,1,-10.5468750000,-0.2597912550,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1567,1,1,-3.7187500000,-0.2332226783,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1568,1,1,-10.4960937500,-0.2595936656,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1569,1,1,-5.8144531250,-0.2413771451,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1570,1,1,-8.2441406250,-0.2508311868,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1571,1,1,-7.9951176643,-0.2498622239,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1572,1,1,-5.3730468750,-0.2396596223,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1573,1,1,-8.6542968750,-0.2524271309,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1574,1,1,-9.4570312500,-0.2555505931,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1575,1,1,-7.1152343750,-0.2464385629,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1576,1,1,-6.4366302490,-0.2437980771,-0.218753,0.314754,7.785257,-184.831131,0.211802,-0.037979,
1577,1,1,-5.1044921875,-0.2386146635,-0.218753,0.314754,7.785257,-184.831131,0.190788,-0.027644,
1578,1,1,-12.4335937500,-0.2671325505,-0.218753,0.314754,7.785257,-184.831131,0.190788,-0.027644,
1579,1,1,-7.0371093750,-0.2461345792,-0.218753,0.314754,7.785257,-184.831131,0.190788,-0.027644,
1580,1,1,-7.5556640625,-0.2481523007,-0.218753,0.314754,7.785257,-184.831131,0.190788,-0.027644,
1581,1,1,-8.3750000000,-0.2513403594,-0.218753,0.314754,7.785257,-184.831131,0.190788,-0.027644,
1582,1,1,-4.5517578125,-0.2364639491,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1583,1,1,-11.7695312500,-0.2645486593,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1584,1,1,-4.0449218750,-0.2344918251,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1585,1,1,-6.5927734375,-0.2444056571,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1586,1,1,-7.7636718750,-0.2489616722,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1587,1,1,-4.0410156250,-0.2344766259,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1588,1,1,-6.9492187500,-0.2457925975,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1589,1,1,-7.3886718750,-0.2475025356,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1590,1,1,-7.9921870232,-0.2498508543,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1591,1,1,-6.9560546875,-0.2458191961,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1592,1,1,-9.4726562500,-0.2556114197,-0.218753,0.314754,7.785257,-184.831131,0.477850,-0.091881,
1593,1,1,1.7880859375,-0.2117952853,-0.218753,0.314754,7.785257,-184.831131,1.686607,-6.352359,
1594,1,1,-6.8964843750,-0.2455874085,-0.218753,0.314754,7.785257,-184.831131,1.686607,-6.352359,
1595,1,1,-0.4882812500,-0.2206527442,-0.218753,0.314754,7.785257,-184.831131,1.686607,-6.352359,
1596,1,1,1.7941894531,-0.2117715329,-0.218753,0.314754,7.785257,-184.831131,1.686607,-6.352359,
1597,1,1,-11.8183593750,-0.2647386491,-0.218753,0.314754,7.785257,-184.831131,0.018214,-0.002346,
1598,1,1,-15.5390625000,-0.2792161107,-0.218753,0.314754,7.785257,-184.831131,0.018214,-0.002346,
1599,1,1,-14.3925781250,-0.2747550607,-0.218753,0.314754,7.785257,-184.831131,0.018214,-0.002346,
1600,1,1,-13.8125000000,-0.2724979520,-0.218753,0.314754,7.785257,-184.831131,0.018214,-0.002346,
1601,1,1,-11.1376953125,-0.2620901465,-0.218753,0.314754,7.785257,-184.831131,0.018214,-0.002346,
1602,1,1,-15.1406250000,-0.2776657641,-0.218753,0.314754,7.785257,-184.831131,0.018214,-0.002346,
1603,1,1,-15.1328125000,-0.2776353657,-0.218753,0.314754,7.785257,-184.831131,0.018214,-0.002346,
1604,1,1,-9.9873046875,-0.2576139569,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1605,1,1,-11.2382812500,-0.2624815404,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1606,1,1,-11.0468750000,-0.2617367804,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1607,1,1,-12.9257812500,-0.2690476775,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1608,1,1,-5.4277343750,-0.2398724258,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1609,1,1,-11.2050781250,-0.2623523474,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1610,1,1,-7.0205078125,-0.2460699826,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1611,1,1,-11.5488281250,-0.2636899054,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1612,1,1,-12.3593750000,-0.2668437660,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1613,1,1,-10.4296875000,-0.2593352795,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1614,1,1,-12.3007812500,-0.2666157782,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1615,1,1,-9.7744140625,-0.2567856014,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1616,1,1,-12.0722656250,-0.2657266259,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1617,1,1,-11.2031250000,-0.2623447478,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1618,1,1,-9.2807617188,-0.2548647523,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1619,1,1,-9.0677490234,-0.2540359199,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1620,1,1,-10.0244140625,-0.2577583492,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1621,1,1,-10.9355468750,-0.2613035738,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1622,1,1,-9.0869140625,-0.2541104853,-0.218753,0.314754,7.785257,-184.831131,0.041625,-0.005869,
1623,1,1,-11.1333618164,-0.2620733380,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1624,1,1,-15.0351562500,-0.2772554159,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1625,1,1,-14.9609375000,-0.2769666016,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1626,1,1,-14.6015625000,-0.2755682766,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1627,1,1,-13.6894531250,-0.2720192075,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1628,1,1,-12.3437500000,-0.2667829990,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1629,1,1,-13.6113281250,-0.2717152238,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1630,1,1,-14.9863281250,-0.2770653963,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1631,1,1,-14.6796875000,-0.2758722603,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1632,1,1,-11.2163085938,-0.2623960674,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1633,1,1,-14.1816406250,-0.2739343345,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1634,1,1,-13.2675781250,-0.2703776658,-0.218753,0.314754,7.785257,-184.831131,0.001455,-0.000121,
1635,1,1,-9.3007812500,-0.2549426258,-0.218753,0.314754,7.785257,-184.831131,0.007172,-0.000737,
1636,1,1,-16.9179687500,-0.2845814526,-0.218753,0.314754,7.785257,-184.831131,0.007172,-0.000737,
1637,1,1,-7.6992187500,-0.2487108856,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1638,1,1,-14.1406250000,-0.2737747431,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1639,1,1,-11.7089843750,-0.2643131018,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1640,1,1,-10.8574218750,-0.2609996200,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1641,1,1,-12.6660156250,-0.2680369616,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1642,1,1,-10.0966796875,-0.2580395341,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1643,1,1,-13.6875000000,-0.2720116079,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1644,1,1,-7.3447265625,-0.2473315448,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1645,1,1,-12.5312500000,-0.2675125897,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1646,1,1,-7.6015625000,-0.2483309060,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1647,1,1,-8.0014648438,-0.2498869598,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1648,1,1,-10.2998046875,-0.2588299215,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1649,1,1,-8.8022460938,-0.2530028224,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1650,1,1,-9.6162109375,-0.2561700046,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1651,1,1,-10.2714843750,-0.2587197125,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1652,1,1,-8.8285064697,-0.2531050146,-0.218753,0.314754,7.785257,-184.831131,0.033496,-0.003999,
1653,1,1,-4.6738281250,-0.2369389385,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1654,1,1,-12.2382812500,-0.2663725913,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1655,1,1,-8.2578125000,-0.2508843839,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1656,1,1,-7.0820312500,-0.2463093698,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1657,1,1,-9.3164062500,-0.2550034225,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1658,1,1,-5.1943359375,-0.2389642596,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1659,1,1,-8.3457031250,-0.2512263656,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1660,1,1,-8.2812500000,-0.2509755790,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1661,1,1,-5.1586914062,-0.2388255596,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1662,1,1,-3.1953125000,-0.2311859429,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1663,1,1,-7.5908203125,-0.2482891083,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1664,1,1,-6.1672363281,-0.2427498698,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1665,1,1,-7.6240234375,-0.2484183013,-0.218753,0.314754,7.785257,-184.831131,0.440297,-0.088221,
1666,1,1,-9.7968750000,-0.2568729818,-0.218753,0.314754,7.785257,-184.831131,0.760279,-0.551110,
1667,1,1,-9.4902343750,-0.2556798458,-0.218753,0.314754,7.785257,-184.831131,0.760279,-0.551110,
1668,1,1,-10.1132812500,-0.2581041455,-0.218753,0.314754,7.785257,-184.831131,0.760279,-0.551110,
1669,1,1,-12.6093750000,-0.2678165734,-0.218753,0.314754,7.785257,-184.831131,0.760279,-0.551110,
1670,1,1,-6.0742187500,-0.2423879206,-0.218753,0.314754,7.785257,-184.831131,0.018105,-0.002469,
1671,1,1,-13.5449218750,-0.2714568377,-0.218753,0.314754,7.785257,-184.831131,0.018105,-0.002469,
1672,1,1,-12.0576171875,-0.2656696439,-0.218753,0.314754,7.785257,-184.831131,0.018105,-0.002469,
1673,1,1,-12.9785156250,-0.2692528963,-0.218753,0.314754,7.785257,-184.831131,0.018105,-0.002469,
1674,1,1,-15.2304687500,-0.2780153751,-0.218753,0.314754,7.785257,-184.831131,0.018105,-0.002469,
1675,1,1,-10.3007812500,-0.2588337064,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1676,1,1,-15.2890625000,-0.2782433629,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1677,1,1,-12.8535156250,-0.2687665224,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1678,1,1,-12.6660156250,-0.2680369616,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1679,1,1,-13.8632812500,-0.2726955712,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1680,1,1,-13.0000000000,-0.2693365216,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1681,1,1,-16.1914062500,-0.2817544043,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1682,1,1,-5.2773437500,-0.2392872423,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1683,1,1,-14.0722656250,-0.2735087574,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1684,1,1,-9.6015625000,-0.2561130226,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1685,1,1,-10.5893554688,-0.2599565685,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1686,1,1,-13.7890625000,-0.2724067867,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1687,1,1,-13.0312500000,-0.2694581151,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1688,1,1,-14.8007812500,-0.2763434350,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1689,1,1,-14.2597656250,-0.2742383182,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1690,1,1,-14.2597656250,-0.2742383182,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1691,1,1,-11.6806640625,-0.2642028928,-0.218753,0.314754,7.785257,-184.831131,0.033599,-0.005242,
1692,1,1,-8.7167968750,-0.2526703477,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1693,1,1,-12.1640625000,-0.2660838366,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1694,1,1,-10.5048828125,-0.2596278787,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1695,1,1,-12.7636718750,-0.2684169412,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1696,1,1,-14.0546875000,-0.2734403610,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1697,1,1,-7.6757812500,-0.2486196905,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1698,1,1,-8.3920898438,-0.2514069080,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1699,1,1,-12.2480468750,-0.2664106190,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1700,1,1,-13.0683593750,-0.2696025074,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1701,1,1,-11.6269531250,-0.2639939189,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1702,1,1,-12.8281250000,-0.2686677277,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1703,1,1,-10.1274414062,-0.2581592500,-0.218753,0.314754,7.785257,-184.831131,0.012803,-0.001347,
1704,1,1,-7.6191406250,-0.2483993024,-0.218753,0.314754,7.785257,-184.831131,0.085982,-0.011434,
1705,1,1,-10.8164062500,-0.2608400285,-0.218753,0.314754,7.785257,-184.831131,0.085982,-0.011434,
1706,1,1,-7.8535156250,-0.2493112832,-0.218753,0.314754,7.785257,-184.831131,0.085982,-0.011434,
1707,1,1,-5.4384765625,-0.2399142236,-0.218753,0.314754,7.785257,-184.831131,0.085982,-0.011434,
1708,1,1,-9.0507812500,-0.2539699078,-0.218753,0.314754,7.785257,-184.831131,0.085982,-0.011434,
1709,1,1,-8.5800781250,-0.2521383464,-0.218753,0.314754,7.785257,-184.831131,0.002836,-0.000275,
1710,1,1,-13.0546875000,-0.2695492804,-0.218753,0.314754,7.785257,-184.831131,0.002836,-0.000275,
1711,1,1,-11.8105468750,-0.2647082508,-0.218753,0.314754,7.785257,-184.831131,0.002836,-0.000275,
1712,1,1,-13.3242187500,-0.2705980241,-0.218753,0.314754,7.785257,-184.831131,0.002836,-0.000275,
1713,1,1,-15.1132812500,-0.2775593698,-0.218753,0.314754,7.785257,-184.831131,0.002836,-0.000275,
1714,1,1,-9.0415039062,-0.2539337873,-0.218753,0.314754,7.785257,-184.831131,0.047416,-0.005997,
1715,1,1,-13.7851562500,-0.2723915875,-0.218753,0.314754,7.785257,-184.831131,0.047416,-0.005997,
1716,1,1,-9.9335937500,-0.2574049532,-0.218753,0.314754,7.785257,-184.831131,0.047416,-0.005997,
1717,1,1,-9.3017578125,-0.2549464703,-0.218753,0.314754,7.785257,-184.831131,0.047416,-0.005997,
1718,1,1,-9.0419921875,-0.2539356947,-0.218753,0.314754,7.785257,-184.831131,0.047416,-0.005997,
1719,1,1,-9.9492187500,-0.2574657500,-0.218753,0.314754,7.785257,-184.831131,0.047416,-0.005997,
1720,1,1,-7.3515625000,-0.2473581433,-0.218753,0.314754,7.785257,-184.831131,0.047416,-0.005997,
1721,1,1,-11.1503906250,-0.2621395886,-0.218753,0.314754,7.785257,-184.831131,0.047416,-0.005997,
